invoice_number,invoice_date,invoice_month,due_date,net_terms,payment_due_days,currency,vendor_id,vendor_name,vendor_address,vendor_email,tax_id,vendor_category,buyer_company,buyer_address,num_line_items,subtotal,tax_rate,tax_amount,amount_due,payment_received_date,is_late,epsilon
INV-2024-0143,2024-06-25,6,2024-07-14,Net 19,19,USD,V060,Elite Parts Co,"6665 Commerce Blvd, Miami, TX 29096",billing@elite-parts.com,QA-4681262,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",6,26848.45,8.0,2147.88,28072.01,2024-07-14,0,5.0
INV-2022-0109,2022-05-11,5,2022-06-06,Net 26,26,USD,V077,Pioneer Data LLC,"6745 Commerce Blvd, Houston, OH 35522",billing@pioneer-data.com,DA-6517366,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",5,15169.7,8.25,1251.5,2280.63,2022-06-06,0,5.0
INV-2023-0014,2022-07-05,7,2022-07-15,Net 10,10,USD,V092,Pinnacle Capital Co,"7579 Commerce Blvd, Seattle, FL 84478",billing@pinnacle-capital.com,TS-6703394,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",3,2073.03,7.0,145.11,1.0,2022-07-15,0,5.0
INV-2022-0204,2022-10-15,10,2022-12-12,Net 58,58,USD,V034,Summit Ventures Co,"4909 Venture Blvd, Austin, TX 66397",billing@summit-ventures.com,IN-7195200,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",18,1848.88,6.25,115.56,1.0,2022-12-12,0,5.0
INV-2024-0013,2023-10-26,10,2023-11-14,Net 19,19,USD,V040,Elite Tech Co,"6369 Tech Park Way, Atlanta, GA 90719",billing@elite-tech.com,KV-2072647,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",16,28934.62,6.25,1808.41,29785.11,2023-11-14,0,5.0
INV-2024-0118,2024-03-05,3,2024-03-25,Net 20,20,USD,V054,Swift Medical Group,"324 Market St, Dallas, TX 88477",billing@swift-medical.com,FE-9671370,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",4,41124.46,8.5,3495.58,42342.33,2024-03-25,0,5.0
INV-2023-0003,2022-07-23,7,2022-09-30,Net 69,69,USD,V080,Vanguard Legal Group,"3154 Innovation Rd, Houston, NY 44911",billing@vanguard-legal.com,XN-8021855,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",19,3063.4,8.5,260.39,16880.34,2022-10-17,1,5.0
INV-2024-0239,2024-11-18,11,2024-12-05,Net 17,17,USD,V038,Horizon Freight Corp,"1431 Trade Center Dr, New York, TX 52318",billing@horizon-freight.com,WJ-2296516,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",19,24365.54,8.5,2071.07,1.0,2024-12-19,1,5.0
INV-2022-0092,2022-03-22,3,2022-04-08,Net 17,17,USD,V072,Elite Supplies LLC,"8170 Industrial Dr, Houston, TX 16783",billing@elite-supplies.com,KL-1996530,Technology,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",15,41269.37,7.5,3095.2,47755.44,2022-04-08,0,5.0
INV-2024-0230,2024-07-01,7,2024-07-10,Net 9,9,USD,V031,Titan Capital LLC,"2971 Industrial Dr, San Francisco, GA 11015",billing@titan-capital.com,AV-9416320,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,1329.44,8.25,109.68,15164.7,2024-07-10,0,5.0
INV-2023-0213,2024-02-16,2,2024-04-02,Net 46,46,USD,V049,Global Freight Corp,"2572 Enterprise Ave, New York, FL 64553",billing@global-freight.com,BX-2314532,Technology,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,2116.62,8.25,174.62,4924.09,2024-04-02,0,5.0
INV-2023-0116,2023-04-21,4,2023-06-03,Net 43,43,USD,V006,Apex Solutions Co,"2241 Market St, San Francisco, AZ 45247",billing@apex-solutions.com,UG-6698848,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",19,48571.97,6.25,3035.75,33389.36,2023-06-03,0,5.0
INV-2022-0062,2022-11-19,11,2022-11-30,Net 11,11,USD,V078,Beacon Legal LLC,"1581 Tech Park Way, Houston, TX 91974",billing@beacon-legal.com,RG-8449607,Technology,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",8,21174.52,9.0,1905.71,29055.51,2022-11-30,0,5.0
INV-2022-0208,2022-04-11,4,2022-06-09,Net 59,59,USD,V063,Bright Capital Inc,"1050 Commerce Blvd, Los Angeles, OH 69201",billing@bright-capital.com,JE-8583354,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",20,33258.0,6.25,2078.62,43238.47,2022-06-09,0,5.0
INV-2023-0050,2023-02-16,2,2023-04-28,Net 71,71,USD,V020,Titan Systems LLC,"2639 Commerce Blvd, New York, GA 31677",billing@titan-systems.com,MH-7646705,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",9,20458.78,8.0,1636.7,1.0,2023-04-28,0,5.0
INV-2022-0080,2022-03-28,3,2022-04-04,Net 7,7,USD,V061,Prime Solutions Co,"3787 Innovation Rd, Austin, GA 77506",billing@prime-solutions.com,FF-4369538,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",22,45013.39,7.0,3150.94,45931.27,2022-05-06,1,5.0
INV-2022-0198,2022-12-09,12,2022-12-24,Net 15,15,USD,V036,Delta Partners Corp,"4463 Commerce Blvd, New York, IL 34285",billing@delta-partners.com,YQ-6165679,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,33953.23,8.5,2886.02,23050.7,2023-01-08,1,5.0
INV-2024-0010,2023-12-24,12,2024-02-25,Net 63,63,USD,V068,Nexus Energy Group,"3976 Innovation Rd, Seattle, TX 75310",billing@nexus-energy.com,ZI-9887324,Technology,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",14,41451.46,8.5,3523.37,32065.52,2024-03-22,1,5.0
INV-2023-0164,2023-10-23,10,2023-12-24,Net 62,62,USD,V028,Pioneer Systems LLC,"5163 Business Pkwy, Chicago, IL 39703",billing@pioneer-systems.com,ZD-7655623,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",13,35650.68,7.5,2673.8,10500.4,2024-01-17,1,5.0
INV-2024-0203,2024-10-02,10,2024-11-18,Net 47,47,USD,V015,Prime Parts Group,"3540 Corporate Ln, Miami, CO 78450",billing@prime-parts.com,IQ-6781565,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",9,15995.98,7.0,1119.72,2681.71,2024-11-18,0,5.0
INV-2022-0238,2023-10-17,10,2023-12-01,Net 45,45,USD,V057,Pioneer Consulting Inc,"1704 Industrial Dr, San Francisco, WA 80792",billing@pioneer-consulting.com,BL-2384418,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",3,5023.02,8.5,426.96,1.0,2023-12-01,0,5.0
INV-2024-0066,2024-03-24,3,2024-04-15,Net 22,22,USD,V069,Titan Security Corp,"1892 Enterprise Ave, San Francisco, AZ 11645",billing@titan-security.com,DV-7671318,Technology,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",5,36709.07,7.5,2753.18,47808.27,2024-04-15,0,5.0
INV-2024-0059,2024-03-16,3,2024-03-23,Net 7,7,USD,V023,Titan Marketing LLC,"6077 Tech Park Way, Miami, NY 96188",billing@titan-marketing.com,MR-5984445,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",5,47187.15,8.25,3892.94,48562.1,2024-03-27,1,5.0
INV-2024-0235,2024-09-19,9,2024-11-28,Net 70,70,USD,V093,Delta Labs Corp,"7201 Industrial Dr, Atlanta, AZ 11524",billing@delta-labs.com,II-7984720,Technology,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",5,12932.88,7.0,905.3,28083.79,2024-11-28,0,5.0
INV-2024-0266,2024-09-20,9,2024-09-21,Net 1,1,USD,V096,Sterling Security Corp,"5995 Enterprise Ave, Dallas, GA 64756",billing@sterling-security.com,VP-7611653,Technology,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",5,45128.36,8.5,3835.91,52427.25,2024-09-24,1,5.0
INV-2024-0278,2024-12-23,12,2025-01-06,Net 14,14,USD,V011,Acme Legal Group,"5826 Industrial Dr, Austin, CA 37350",billing@acme-legal.com,QZ-5833177,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",17,34986.41,9.0,3148.78,65481.11,2025-02-16,1,5.0
INV-2022-0251,2022-11-23,11,2022-12-14,Net 21,21,USD,V083,Metro Freight Group,"3694 Venture Blvd, Houston, NY 86918",billing@metro-freight.com,LT-7193956,Technology,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",6,22308.39,6.25,1394.27,27012.97,2022-12-25,1,5.0
INV-2024-0224,2024-11-19,11,2024-12-27,Net 38,38,USD,V077,Pioneer Data LLC,"6745 Commerce Blvd, Houston, OH 35522",billing@pioneer-data.com,DA-6517366,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",5,1775.6,8.0,142.05,31008.02,2025-01-10,1,5.0
INV-2023-0244,2024-04-12,4,2024-06-08,Net 57,57,USD,V097,Beacon Logistics LLC,"5487 Venture Blvd, Atlanta, AZ 37935",billing@beacon-logistics.com,JP-4813270,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",21,15572.38,6.25,973.27,17501.84,2024-06-27,1,5.0
INV-2023-0151,2023-06-20,6,2023-06-25,Net 5,5,USD,V047,Elite Energy Inc,"6329 Venture Blvd, Atlanta, TX 13596",billing@elite-energy.com,TY-1467010,Technology,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",18,25096.33,9.0,2258.67,32773.65,2023-07-23,1,5.0
INV-2023-0228,2023-04-15,4,2023-04-16,Net 1,1,USD,V098,Titan Supplies Co,"3257 Venture Blvd, Miami, IL 34070",billing@titan-supplies.com,IS-9593223,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",20,22391.49,7.0,1567.4,19058.42,2023-04-16,0,5.0
INV-2024-0041,2024-04-17,4,2024-05-24,Net 37,37,USD,V058,Alpha Parts Inc,"5515 Business Pkwy, Chicago, CO 68596",billing@alpha-parts.com,NC-1873172,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",11,3093.37,7.5,232.0,1.0,2024-05-24,0,5.0
INV-2023-0161,2023-08-09,8,2023-09-15,Net 37,37,USD,V098,Titan Supplies Co,"3257 Venture Blvd, Miami, IL 34070",billing@titan-supplies.com,IS-9593223,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",4,12132.22,8.25,1000.91,34820.55,2023-09-15,0,5.0
INV-2023-0167,2023-08-21,8,2023-09-23,Net 33,33,USD,V045,Apex Freight Co,"6909 Innovation Rd, Austin, GA 15122",billing@apex-freight.com,OW-4708654,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,11958.02,7.0,837.06,16699.8,2023-09-23,0,5.0
INV-2023-0092,2023-01-20,1,2023-02-17,Net 28,28,USD,V042,Summit Capital Co,"5685 Venture Blvd, New York, IL 49749",billing@summit-capital.com,AE-3245131,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",2,21290.2,7.5,1596.77,29336.11,2023-03-15,1,5.0
INV-2024-0186,2024-09-23,9,2024-10-20,Net 27,27,USD,V016,Summit Freight Inc,"1465 Tech Park Way, Dallas, FL 26779",billing@summit-freight.com,IS-7197323,Technology,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",10,16028.47,9.0,1442.56,8140.8,2024-11-01,1,5.0
INV-2023-0098,2023-04-13,4,2023-05-05,Net 22,22,USD,V060,Elite Parts Co,"6665 Commerce Blvd, Miami, TX 29096",billing@elite-parts.com,QA-4681262,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",3,48703.12,7.0,3409.22,55585.21,2023-06-01,1,5.0
INV-2022-0019,2022-01-14,1,2022-03-24,Net 69,69,USD,V027,Delta Security Inc,"6290 Trade Center Dr, Dallas, TX 78866",billing@delta-security.com,PW-6118922,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",17,45260.04,9.0,4073.4,51626.41,2022-03-24,0,5.0
INV-2023-0024,2023-05-11,5,2023-07-06,Net 56,56,USD,V063,Bright Capital Inc,"1050 Commerce Blvd, Los Angeles, OH 69201",billing@bright-capital.com,JE-8583354,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",7,20819.54,7.5,1561.47,31779.65,2023-07-06,0,5.0
INV-2024-0216,2024-12-12,12,2025-02-11,Net 61,61,USD,V081,Acme Consulting Group,"5719 Enterprise Ave, New York, IL 96925",billing@acme-consulting.com,WP-5241361,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,40956.61,8.25,3378.92,50189.06,2025-03-19,1,5.0
INV-2024-0089,2024-04-22,4,2024-05-15,Net 23,23,USD,V028,Pioneer Systems LLC,"5163 Business Pkwy, Chicago, IL 39703",billing@pioneer-systems.com,ZD-7655623,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",15,43599.08,8.5,3705.92,43776.41,2024-05-29,1,5.0
INV-2024-0072,2024-04-07,4,2024-05-22,Net 45,45,USD,V074,Summit Systems LLC,"5688 Commerce Blvd, Miami, TX 56163",billing@summit-systems.com,IQ-3412149,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",14,43596.38,8.25,3596.7,50086.42,2024-05-22,0,5.0
INV-2023-0067,2023-01-25,1,2023-03-05,Net 39,39,USD,V067,Horizon Parts Group,"7883 Industrial Dr, Atlanta, TX 66942",billing@horizon-parts.com,HK-3792427,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",12,34843.38,8.0,2787.47,21069.53,2023-04-16,1,5.0
INV-2023-0258,2023-05-31,5,2023-07-25,Net 55,55,USD,V021,Swift Ventures LLC,"9509 Enterprise Ave, San Francisco, OH 36962",billing@swift-ventures.com,HP-7243669,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",16,38127.97,8.0,3050.24,33508.47,2023-07-25,0,5.0
INV-2024-0276,2025-01-11,1,2025-01-24,Net 13,13,USD,V025,Acme Supplies Group,"7676 Innovation Rd, Dallas, OH 77641",billing@acme-supplies.com,LM-5848287,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,20681.93,7.0,1447.74,18635.35,2025-03-01,1,5.0
INV-2023-0249,2023-12-13,12,2024-01-04,Net 22,22,USD,V030,Delta Solutions Group,"2879 Tech Park Way, New York, CA 66178",billing@delta-solutions.com,EO-6187480,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",19,35009.6,8.25,2888.29,2210.79,2024-02-02,1,5.0
INV-2022-0102,2022-05-10,5,2022-06-23,Net 44,44,USD,V100,Swift Capital Corp,"2767 Industrial Dr, Austin, IL 12983",billing@swift-capital.com,ZW-2841648,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",21,44836.65,8.0,3586.93,48499.75,2022-07-12,1,5.0
INV-2024-0138,2024-02-26,2,2024-03-16,Net 19,19,USD,V038,Horizon Freight Corp,"1431 Trade Center Dr, New York, TX 52318",billing@horizon-freight.com,WJ-2296516,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",23,33783.0,6.25,2111.44,28452.52,2024-04-17,1,5.0
INV-2024-0077,2024-05-19,5,2024-06-27,Net 39,39,USD,V004,Metro Medical Inc,"7905 Business Pkwy, Atlanta, WA 66556",billing@metro-medical.com,UA-8474447,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",15,2742.08,9.0,246.79,1.0,2024-06-27,0,5.0
INV-2023-0177,2023-11-10,11,2023-12-10,Net 30,30,USD,V037,Delta Logistics Co,"4773 Tech Park Way, Miami, OH 75215",billing@delta-logistics.com,BF-1317537,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",3,13896.88,7.0,972.78,12192.71,2023-12-19,1,5.0
INV-2022-0201,2022-10-28,10,2022-12-11,Net 44,44,USD,V095,Pacific Supplies Group,"2422 Enterprise Ave, Dallas, TX 59481",billing@pacific-supplies.com,YW-8599600,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",5,48875.36,8.5,4154.41,33289.14,2023-01-15,1,5.0
INV-2024-0004,2024-01-08,1,2024-01-24,Net 16,16,USD,V057,Pioneer Consulting Inc,"1704 Industrial Dr, San Francisco, WA 80792",billing@pioneer-consulting.com,BL-2384418,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",4,49266.14,7.0,3448.63,50473.6,2024-02-03,1,5.0
INV-2022-0188,2022-11-11,11,2022-12-15,Net 34,34,USD,V002,Vanguard Supplies Group,"6899 Industrial Dr, Seattle, NY 96672",billing@vanguard-supplies.com,XS-7319707,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",23,25285.19,8.5,2149.24,8539.15,2023-01-15,1,5.0
INV-2022-0075,2022-04-29,4,2022-05-24,Net 25,25,USD,V088,Sterling Tech Group,"1722 Enterprise Ave, Seattle, OH 71396",billing@sterling-tech.com,YF-8369434,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",8,28031.44,8.0,2242.52,51733.99,2022-05-24,0,5.0
INV-2024-0100,2024-07-01,7,2024-08-28,Net 58,58,USD,V050,Alpha Logistics Inc,"1560 Business Pkwy, San Francisco, OH 11605",billing@alpha-logistics.com,WP-3255363,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",15,44550.71,8.0,3564.06,53724.24,2024-09-25,1,5.0
INV-2024-0181,2025-01-13,1,2025-02-01,Net 19,19,USD,V053,Pinnacle Labs LLC,"946 Innovation Rd, Seattle, NY 98236",billing@pinnacle-labs.com,LE-1064323,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",8,13024.8,8.0,1041.98,12978.88,2025-02-27,1,5.0
INV-2024-0191,2023-09-14,9,2023-11-16,Net 63,63,USD,V075,Titan Energy Co,"6804 Corporate Ln, Dallas, GA 12482",billing@titan-energy.com,XS-8433533,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",18,33855.03,8.25,2793.04,35610.51,2023-11-19,1,5.0
INV-2024-0084,2024-03-09,3,2024-03-21,Net 12,12,USD,V027,Delta Security Inc,"6290 Trade Center Dr, Dallas, TX 78866",billing@delta-security.com,PW-6118922,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",2,38408.54,7.0,2688.6,31924.14,2024-03-21,0,5.0
INV-2024-0177,2024-10-14,10,2024-12-05,Net 52,52,USD,V030,Delta Solutions Group,"2879 Tech Park Way, New York, CA 66178",billing@delta-solutions.com,EO-6187480,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",3,7598.07,8.25,626.84,23206.47,2024-12-05,0,5.0
INV-2024-0157,2024-07-21,7,2024-09-28,Net 69,69,USD,V042,Summit Capital Co,"5685 Venture Blvd, New York, IL 49749",billing@summit-capital.com,AE-3245131,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",12,31453.84,6.25,1965.87,48152.32,2024-09-28,0,5.0
INV-2024-0236,2025-08-11,8,2025-08-17,Net 6,6,USD,V047,Elite Energy Inc,"6329 Venture Blvd, Atlanta, TX 13596",billing@elite-energy.com,TY-1467010,Technology,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",14,11010.53,6.25,688.16,9172.8,2025-08-17,0,5.0
INV-2022-0061,2021-10-07,10,2021-11-10,Net 34,34,USD,V027,Delta Security Inc,"6290 Trade Center Dr, Dallas, TX 78866",billing@delta-security.com,PW-6118922,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",15,17395.27,7.0,1217.67,18939.13,2021-11-10,0,5.0
INV-2022-0222,2022-10-29,10,2022-12-26,Net 58,58,USD,V012,Beacon Tech LLC,"517 Tech Park Way, Atlanta, GA 13267",billing@beacon-tech.com,ZU-3922097,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",2,23534.18,6.25,1470.89,14313.81,2022-12-26,0,5.0
INV-2024-0068,2024-02-04,2,2024-04-05,Net 61,61,USD,V098,Titan Supplies Co,"3257 Venture Blvd, Miami, IL 34070",billing@titan-supplies.com,IS-9593223,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",22,24394.32,7.0,1707.6,40853.27,2024-04-05,0,5.0
INV-2023-0065,2023-11-06,11,2024-01-05,Net 60,60,USD,V036,Delta Partners Corp,"4463 Commerce Blvd, New York, IL 34285",billing@delta-partners.com,YQ-6165679,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",9,33359.31,8.5,2835.54,53552.72,2024-01-05,0,5.0
INV-2023-0189,2022-09-10,9,2022-11-06,Net 57,57,USD,V015,Prime Parts Group,"3540 Corporate Ln, Miami, CO 78450",billing@prime-parts.com,IQ-6781565,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",5,29055.62,8.25,2397.09,24998.61,2022-11-27,1,5.0
INV-2023-0212,2023-10-10,10,2023-11-07,Net 28,28,USD,V010,Prime Cloud Group,"8102 Commerce Blvd, Dallas, WA 79449",billing@prime-cloud.com,KL-3248988,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",15,42071.11,8.5,3576.04,43671.98,2023-11-07,0,5.0
INV-2022-0012,2022-04-13,4,2022-06-14,Net 62,62,USD,V058,Alpha Parts Inc,"5515 Business Pkwy, Chicago, CO 68596",billing@alpha-parts.com,NC-1873172,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",6,35878.58,8.0,2870.29,27123.46,2022-06-14,0,5.0
INV-2022-0199,2022-09-17,9,2022-09-25,Net 8,8,USD,V080,Vanguard Legal Group,"3154 Innovation Rd, Houston, NY 44911",billing@vanguard-legal.com,XN-8021855,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",3,30471.32,6.25,1904.46,36212.25,2022-09-25,0,5.0
INV-2024-0193,2024-10-17,10,2024-10-18,Net 1,1,USD,V020,Titan Systems LLC,"2639 Commerce Blvd, New York, GA 31677",billing@titan-systems.com,MH-7646705,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",5,15143.29,8.25,1249.32,10180.75,2024-10-23,1,5.0
INV-2024-0042,2023-11-15,11,2023-12-21,Net 36,36,USD,V068,Nexus Energy Group,"3976 Innovation Rd, Seattle, TX 75310",billing@nexus-energy.com,ZI-9887324,Technology,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",10,6824.85,9.0,614.24,9052.68,2023-12-27,1,5.0
INV-2022-0041,2022-02-22,2,2022-04-24,Net 61,61,USD,V012,Beacon Tech LLC,"517 Tech Park Way, Atlanta, GA 13267",billing@beacon-tech.com,ZU-3922097,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",26,33420.27,8.5,2840.72,54654.05,2022-05-26,1,5.0
INV-2024-0158,2024-10-10,10,2024-12-08,Net 59,59,USD,V015,Prime Parts Group,"3540 Corporate Ln, Miami, CO 78450",billing@prime-parts.com,IQ-6781565,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",14,41660.16,9.0,3749.41,49624.14,2024-12-08,0,5.0
INV-2022-0237,2023-03-15,3,2023-04-03,Net 19,19,USD,V005,Apex Logistics Co,"7104 Corporate Ln, Austin, AZ 77215",billing@apex-logistics.com,SE-9744220,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",29,32422.69,7.5,2431.7,19424.83,2023-05-16,1,5.0
INV-2023-0102,2023-05-07,5,2023-06-09,Net 33,33,USD,V097,Beacon Logistics LLC,"5487 Venture Blvd, Atlanta, AZ 37935",billing@beacon-logistics.com,JP-4813270,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,18151.51,7.5,1361.36,12881.13,2023-07-02,1,5.0
INV-2022-0255,2023-05-18,5,2023-07-16,Net 59,59,USD,V032,Pacific Logistics Inc,"7549 Trade Center Dr, New York, TX 56540",billing@pacific-logistics.com,AB-8153768,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",17,47902.77,7.5,3592.71,56524.48,2023-07-16,0,5.0
INV-2024-0116,2024-03-27,3,2024-04-17,Net 21,21,USD,V029,Nexus Freight Group,"639 Enterprise Ave, Atlanta, FL 30159",billing@nexus-freight.com,VQ-5010912,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,30553.2,8.0,2444.26,44395.22,2024-04-25,1,5.0
INV-2023-0051,2023-07-08,7,2023-09-20,Net 74,74,USD,V001,Metro Legal Co,"5791 Enterprise Ave, Miami, FL 64021",billing@metro-legal.com,MT-6143901,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",14,5283.92,7.5,396.29,22463.23,2023-09-20,0,5.0
INV-2024-0218,2024-09-30,9,2024-11-26,Net 57,57,USD,V054,Swift Medical Group,"324 Market St, Dallas, TX 88477",billing@swift-medical.com,FE-9671370,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",15,26827.65,7.0,1877.94,20656.03,2024-12-16,1,5.0
INV-2022-0022,2022-02-07,2,2022-04-04,Net 56,56,USD,V046,Titan Freight Co,"3445 Venture Blvd, New York, NY 44674",billing@titan-freight.com,OY-3319049,Technology,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,16341.35,8.25,1348.16,20258.16,2022-04-04,0,5.0
INV-2023-0036,2023-01-03,1,2023-01-25,Net 22,22,USD,V081,Acme Consulting Group,"5719 Enterprise Ave, New York, IL 96925",billing@acme-consulting.com,WP-5241361,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",28,34268.49,8.25,2827.15,34249.77,2023-01-25,0,5.0
INV-2023-0183,2024-12-02,12,2025-01-15,Net 44,44,USD,V033,Nexus Tech Inc,"504 Corporate Ln, New York, TX 70100",billing@nexus-tech.com,EF-4196340,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",7,33497.55,8.0,2679.8,13425.67,2025-01-15,0,5.0
INV-2024-0231,2024-05-22,5,2024-05-26,Net 4,4,USD,V020,Titan Systems LLC,"2639 Commerce Blvd, New York, GA 31677",billing@titan-systems.com,MH-7646705,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",8,43706.54,8.5,3715.06,17158.94,2024-05-26,0,5.0
INV-2022-0229,2022-10-01,10,2022-10-19,Net 18,18,USD,V091,Pioneer Logistics Co,"8440 Innovation Rd, Los Angeles, TX 34762",billing@pioneer-logistics.com,GH-1378165,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",9,9738.68,8.0,779.09,9990.97,2022-10-19,0,5.0
INV-2023-0027,2022-12-27,12,2023-03-10,Net 73,73,USD,V092,Pinnacle Capital Co,"7579 Commerce Blvd, Seattle, FL 84478",billing@pinnacle-capital.com,TS-6703394,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",11,31046.74,8.5,2638.97,49042.88,2023-03-18,1,5.0
