invoice_number,invoice_date,invoice_month,due_date,net_terms,payment_due_days,currency,vendor_id,vendor_name,vendor_address,vendor_email,tax_id,vendor_category,buyer_company,buyer_address,num_line_items,subtotal,tax_rate,tax_amount,amount_due,payment_received_date,is_late,epsilon
INV-2022-0180,2021-01-01,1,2021-01-02,Net 1,1,USD,V037,Delta Logistics Co,"4773 Tech Park Way, Miami, OH 75215",billing@delta-logistics.com,BF-1317537,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",50,26474.41,6.25,1654.65,954779.19,2021-01-13,1,0.1
INV-2024-0055,2021-01-01,1,2021-01-02,Net 1,1,USD,V088,Sterling Tech Group,"1722 Enterprise Ave, Seattle, OH 71396",billing@sterling-tech.com,YF-8369434,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",50,15041.91,7.5,1128.14,1.0,2021-01-02,0,0.1
INV-2024-0234,2025-12-31,12,2026-01-01,Net 1,1,USD,V017,Nexus Labs Group,"817 Market St, Austin, AZ 15486",billing@nexus-labs.com,PU-8990340,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,10019.34,8.0,801.55,1.0,2026-01-01,0,0.1
INV-2022-0086,2021-01-01,1,2021-03-16,Net 74,74,USD,V037,Delta Logistics Co,"4773 Tech Park Way, Miami, OH 75215",billing@delta-logistics.com,BF-1317537,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,37083.82,7.0,2595.87,201110.53,2021-03-16,0,0.1
INV-2024-0256,2025-10-27,10,2026-01-25,Net 90,90,USD,V036,Delta Partners Corp,"4463 Commerce Blvd, New York, IL 34285",billing@delta-partners.com,YQ-6165679,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",50,1009.08,6.25,63.07,1.0,2026-01-25,0,0.1
INV-2022-0133,2021-01-01,1,2021-02-02,Net 32,32,USD,V060,Elite Parts Co,"6665 Commerce Blvd, Miami, TX 29096",billing@elite-parts.com,QA-4681262,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",50,15938.03,7.5,1195.35,50791.07,2021-03-02,1,0.1
INV-2023-0091,2024-05-08,5,2024-05-09,Net 1,1,USD,V001,Metro Legal Co,"5791 Enterprise Ave, Miami, FL 64021",billing@metro-legal.com,MT-6143901,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",50,49588.96,6.25,3099.31,1.0,2024-05-09,0,0.1
INV-2024-0269,2021-01-01,1,2021-01-02,Net 1,1,USD,V072,Elite Supplies LLC,"8170 Industrial Dr, Houston, TX 16783",billing@elite-supplies.com,KL-1996530,Technology,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,22914.28,8.5,1947.71,1.0,2021-01-11,1,0.1
INV-2024-0082,2023-11-07,11,2023-11-08,Net 1,1,USD,V016,Summit Freight Inc,"1465 Tech Park Way, Dallas, FL 26779",billing@summit-freight.com,IS-7197323,Technology,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",50,14011.02,9.0,1260.99,160328.92,2023-11-08,0,0.1
INV-2024-0223,2024-01-20,1,2024-01-21,Net 1,1,USD,V025,Acme Supplies Group,"7676 Innovation Rd, Dallas, OH 77641",billing@acme-supplies.com,LM-5848287,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,9874.97,8.5,839.37,119831.68,2024-01-30,1,0.1
INV-2023-0232,2021-01-01,1,2021-03-11,Net 69,69,USD,V026,Titan Partners Co,"5010 Enterprise Ave, New York, IL 71642",billing@titan-partners.com,ED-1423570,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",50,29105.61,7.5,2182.92,678630.71,2021-03-14,1,0.1
INV-2024-0243,2023-09-03,9,2023-09-04,Net 1,1,USD,V058,Alpha Parts Inc,"5515 Business Pkwy, Chicago, CO 68596",billing@alpha-parts.com,NC-1873172,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",50,39318.21,7.5,2948.87,379308.31,2023-10-18,1,0.1
INV-2023-0093,2025-06-06,6,2025-09-04,Net 90,90,USD,V026,Titan Partners Co,"5010 Enterprise Ave, New York, IL 71642",billing@titan-partners.com,ED-1423570,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,42878.56,7.0,3001.5,1.0,2025-09-04,0,0.1
INV-2022-0178,2024-10-04,10,2024-10-05,Net 1,1,USD,V087,Bright Energy LLC,"5575 Trade Center Dr, New York, CA 49952",billing@bright-energy.com,EY-6888997,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,34707.26,6.25,2169.2,1.0,2024-10-05,0,0.1
INV-2023-0234,2021-09-11,9,2021-10-05,Net 24,24,USD,V066,Global Marketing Co,"5879 Venture Blvd, Chicago, OH 22999",billing@global-marketing.com,WO-9464685,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,17434.33,6.25,1089.65,155219.6,2021-10-05,0,0.1
INV-2022-0157,2023-12-03,12,2023-12-04,Net 1,1,USD,V086,Swift Consulting Group,"6909 Venture Blvd, Houston, GA 84532",billing@swift-consulting.com,KF-2014929,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",50,6287.72,8.25,518.74,1.0,2023-12-19,1,0.1
INV-2022-0090,2021-08-12,8,2021-08-13,Net 1,1,USD,V046,Titan Freight Co,"3445 Venture Blvd, New York, NY 44674",billing@titan-freight.com,OY-3319049,Technology,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,18079.02,7.5,1355.93,614686.19,2021-09-05,1,0.1
INV-2022-0145,2021-01-01,1,2021-04-01,Net 90,90,USD,V068,Nexus Energy Group,"3976 Innovation Rd, Seattle, TX 75310",billing@nexus-energy.com,ZI-9887324,Technology,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",50,5739.74,7.5,430.48,184838.05,2021-04-01,0,0.1
INV-2024-0258,2025-12-31,12,2026-03-31,Net 90,90,USD,V023,Titan Marketing LLC,"6077 Tech Park Way, Miami, NY 96188",billing@titan-marketing.com,MR-5984445,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",50,20837.43,7.0,1458.62,1.0,2026-04-08,1,0.1
INV-2023-0100,2021-01-01,1,2021-01-02,Net 1,1,USD,V075,Titan Energy Co,"6804 Corporate Ln, Dallas, GA 12482",billing@titan-energy.com,XS-8433533,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",50,5387.49,8.25,444.47,535554.63,2021-02-16,1,0.1
INV-2023-0049,2021-01-01,1,2021-04-01,Net 90,90,USD,V093,Delta Labs Corp,"7201 Industrial Dr, Atlanta, AZ 11524",billing@delta-labs.com,II-7984720,Technology,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",50,44837.05,7.0,3138.59,1.0,2021-04-01,0,0.1
INV-2024-0143,2025-01-23,1,2025-04-20,Net 87,87,USD,V060,Elite Parts Co,"6665 Commerce Blvd, Miami, TX 29096",billing@elite-parts.com,QA-4681262,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",50,26848.45,8.0,2147.88,1.0,2025-04-20,0,0.1
INV-2022-0109,2025-12-31,12,2026-03-29,Net 88,88,USD,V077,Pioneer Data LLC,"6745 Commerce Blvd, Houston, OH 35522",billing@pioneer-data.com,DA-6517366,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",28,15169.7,8.25,1251.5,96621.62,2026-03-29,0,0.1
INV-2023-0014,2025-12-31,12,2026-01-01,Net 1,1,USD,V092,Pinnacle Capital Co,"7579 Commerce Blvd, Seattle, FL 84478",billing@pinnacle-capital.com,TS-6703394,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",50,2073.03,7.0,145.11,468325.28,2026-01-01,0,0.1
INV-2022-0204,2022-04-02,4,2022-04-03,Net 1,1,USD,V034,Summit Ventures Co,"4909 Venture Blvd, Austin, TX 66397",billing@summit-ventures.com,IN-7195200,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",50,1848.88,6.25,115.56,537730.77,2022-04-03,0,0.1
INV-2024-0013,2021-01-01,1,2021-04-01,Net 90,90,USD,V040,Elite Tech Co,"6369 Tech Park Way, Atlanta, GA 90719",billing@elite-tech.com,KV-2072647,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,28934.62,6.25,1808.41,484196.91,2021-04-01,0,0.1
INV-2024-0118,2021-01-01,1,2021-04-01,Net 90,90,USD,V054,Swift Medical Group,"324 Market St, Dallas, TX 88477",billing@swift-medical.com,FE-9671370,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",50,41124.46,8.5,3495.58,308877.08,2021-04-01,0,0.1
INV-2023-0003,2025-12-31,12,2026-03-31,Net 90,90,USD,V080,Vanguard Legal Group,"3154 Innovation Rd, Houston, NY 44911",billing@vanguard-legal.com,XN-8021855,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,3063.4,8.5,260.39,1.0,2026-04-17,1,0.1
INV-2024-0239,2021-01-01,1,2021-01-02,Net 1,1,USD,V038,Horizon Freight Corp,"1431 Trade Center Dr, New York, TX 52318",billing@horizon-freight.com,WJ-2296516,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,24365.54,8.5,2071.07,1003868.47,2021-01-16,1,0.1
INV-2022-0092,2021-01-01,1,2021-01-02,Net 1,1,USD,V072,Elite Supplies LLC,"8170 Industrial Dr, Houston, TX 16783",billing@elite-supplies.com,KL-1996530,Technology,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,41269.37,7.5,3095.2,710645.42,2021-01-02,0,0.1
INV-2024-0230,2021-01-01,1,2021-04-01,Net 90,90,USD,V031,Titan Capital LLC,"2971 Industrial Dr, San Francisco, GA 11015",billing@titan-capital.com,AV-9416320,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,1329.44,8.25,109.68,68147.6,2021-04-01,0,0.1
INV-2023-0213,2021-01-01,1,2021-01-02,Net 1,1,USD,V049,Global Freight Corp,"2572 Enterprise Ave, New York, FL 64553",billing@global-freight.com,BX-2314532,Technology,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",50,2116.62,8.25,174.62,1.0,2021-01-02,0,0.1
INV-2023-0116,2021-01-01,1,2021-01-02,Net 1,1,USD,V006,Apex Solutions Co,"2241 Market St, San Francisco, AZ 45247",billing@apex-solutions.com,UG-6698848,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",50,48571.97,6.25,3035.75,796317.16,2021-01-02,0,0.1
INV-2022-0062,2021-01-01,1,2021-04-01,Net 90,90,USD,V078,Beacon Legal LLC,"1581 Tech Park Way, Houston, TX 91974",billing@beacon-legal.com,RG-8449607,Technology,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,21174.52,9.0,1905.71,29970.84,2021-04-01,0,0.1
INV-2022-0208,2021-01-01,1,2021-01-02,Net 1,1,USD,V063,Bright Capital Inc,"1050 Commerce Blvd, Los Angeles, OH 69201",billing@bright-capital.com,JE-8583354,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,33258.0,6.25,2078.62,1.0,2021-01-02,0,0.1
INV-2023-0050,2021-09-28,9,2021-12-27,Net 90,90,USD,V020,Titan Systems LLC,"2639 Commerce Blvd, New York, GA 31677",billing@titan-systems.com,MH-7646705,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,20458.78,8.0,1636.7,1013454.83,2021-12-27,0,0.1
INV-2022-0080,2021-01-01,1,2021-04-01,Net 90,90,USD,V061,Prime Solutions Co,"3787 Innovation Rd, Austin, GA 77506",billing@prime-solutions.com,FF-4369538,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",50,45013.39,7.0,3150.94,132654.79,2021-05-03,1,0.1
INV-2022-0198,2025-12-31,12,2026-03-31,Net 90,90,USD,V036,Delta Partners Corp,"4463 Commerce Blvd, New York, IL 34285",billing@delta-partners.com,YQ-6165679,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,33953.23,8.5,2886.02,123099.17,2026-04-15,1,0.1
INV-2024-0010,2021-01-01,1,2021-04-01,Net 90,90,USD,V068,Nexus Energy Group,"3976 Innovation Rd, Seattle, TX 75310",billing@nexus-energy.com,ZI-9887324,Technology,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",50,41451.46,8.5,3523.37,66451.29,2021-04-27,1,0.1
INV-2023-0164,2025-12-31,12,2026-03-31,Net 90,90,USD,V028,Pioneer Systems LLC,"5163 Business Pkwy, Chicago, IL 39703",billing@pioneer-systems.com,ZD-7655623,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,35650.68,7.5,2673.8,438612.22,2026-04-24,1,0.1
INV-2024-0203,2024-12-12,12,2025-03-12,Net 90,90,USD,V015,Prime Parts Group,"3540 Corporate Ln, Miami, CO 78450",billing@prime-parts.com,IQ-6781565,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,15995.98,7.0,1119.72,1.0,2025-03-12,0,0.1
INV-2022-0238,2025-12-31,12,2026-01-01,Net 1,1,USD,V057,Pioneer Consulting Inc,"1704 Industrial Dr, San Francisco, WA 80792",billing@pioneer-consulting.com,BL-2384418,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,5023.02,8.5,426.96,1095594.53,2026-01-01,0,0.1
INV-2024-0066,2025-12-31,12,2026-01-01,Net 1,1,USD,V069,Titan Security Corp,"1892 Enterprise Ave, San Francisco, AZ 11645",billing@titan-security.com,DV-7671318,Technology,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,36709.07,7.5,2753.18,1.0,2026-01-01,0,0.1
INV-2024-0059,2025-12-31,12,2026-01-01,Net 1,1,USD,V023,Titan Marketing LLC,"6077 Tech Park Way, Miami, NY 96188",billing@titan-marketing.com,MR-5984445,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",50,47187.15,8.25,3892.94,1.0,2026-01-05,1,0.1
INV-2024-0235,2023-03-20,3,2023-03-21,Net 1,1,USD,V093,Delta Labs Corp,"7201 Industrial Dr, Atlanta, AZ 11524",billing@delta-labs.com,II-7984720,Technology,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,12932.88,7.0,905.3,1029773.79,2023-03-21,0,0.1
INV-2024-0266,2025-09-26,9,2025-09-27,Net 1,1,USD,V096,Sterling Security Corp,"5995 Enterprise Ave, Dallas, GA 64756",billing@sterling-security.com,VP-7611653,Technology,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",50,45128.36,8.5,3835.91,1.0,2025-09-30,1,0.1
INV-2024-0278,2024-03-13,3,2024-03-14,Net 1,1,USD,V011,Acme Legal Group,"5826 Industrial Dr, Austin, CA 37350",billing@acme-legal.com,QZ-5833177,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,34986.41,9.0,3148.78,56121.53,2024-04-24,1,0.1
INV-2022-0251,2025-12-31,12,2026-03-31,Net 90,90,USD,V083,Metro Freight Group,"3694 Venture Blvd, Houston, NY 86918",billing@metro-freight.com,LT-7193956,Technology,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,22308.39,6.25,1394.27,1.0,2026-04-11,1,0.1
INV-2024-0224,2025-12-31,12,2026-03-31,Net 90,90,USD,V077,Pioneer Data LLC,"6745 Commerce Blvd, Houston, OH 35522",billing@pioneer-data.com,DA-6517366,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",45,1775.6,8.0,142.05,1.0,2026-04-14,1,0.1
INV-2023-0244,2025-12-31,12,2026-01-01,Net 1,1,USD,V097,Beacon Logistics LLC,"5487 Venture Blvd, Atlanta, AZ 37935",billing@beacon-logistics.com,JP-4813270,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,15572.38,6.25,973.27,128765.86,2026-01-20,1,0.1
INV-2023-0151,2021-01-01,1,2021-04-01,Net 90,90,USD,V047,Elite Energy Inc,"6329 Venture Blvd, Atlanta, TX 13596",billing@elite-energy.com,TY-1467010,Technology,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,25096.33,9.0,2258.67,1.0,2021-04-29,1,0.1
INV-2023-0228,2021-03-03,3,2021-03-04,Net 1,1,USD,V098,Titan Supplies Co,"3257 Venture Blvd, Miami, IL 34070",billing@titan-supplies.com,IS-9593223,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,22391.49,7.0,1567.4,1622994.28,2021-03-04,0,0.1
INV-2024-0041,2021-01-01,1,2021-01-02,Net 1,1,USD,V058,Alpha Parts Inc,"5515 Business Pkwy, Chicago, CO 68596",billing@alpha-parts.com,NC-1873172,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,3093.37,7.5,232.0,1.0,2021-01-02,0,0.1
INV-2023-0161,2021-01-01,1,2021-04-01,Net 90,90,USD,V098,Titan Supplies Co,"3257 Venture Blvd, Miami, IL 34070",billing@titan-supplies.com,IS-9593223,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",47,12132.22,8.25,1000.91,1380881.1,2021-04-01,0,0.1
INV-2023-0167,2025-12-31,12,2026-01-01,Net 1,1,USD,V045,Apex Freight Co,"6909 Innovation Rd, Austin, GA 15122",billing@apex-freight.com,OW-4708654,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",50,11958.02,7.0,837.06,448644.27,2026-01-01,0,0.1
INV-2023-0092,2021-01-01,1,2021-04-01,Net 90,90,USD,V042,Summit Capital Co,"5685 Venture Blvd, New York, IL 49749",billing@summit-capital.com,AE-3245131,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,21290.2,7.5,1596.77,766543.25,2021-04-27,1,0.1
INV-2024-0186,2025-12-31,12,2026-03-31,Net 90,90,USD,V016,Summit Freight Inc,"1465 Tech Park Way, Dallas, FL 26779",billing@summit-freight.com,IS-7197323,Technology,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,16028.47,9.0,1442.56,179320.54,2026-04-12,1,0.1
INV-2023-0098,2021-01-01,1,2021-04-01,Net 90,90,USD,V060,Elite Parts Co,"6665 Commerce Blvd, Miami, TX 29096",billing@elite-parts.com,QA-4681262,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",6,48703.12,7.0,3409.22,808751.45,2021-04-28,1,0.1
INV-2022-0019,2021-01-01,1,2021-01-02,Net 1,1,USD,V027,Delta Security Inc,"6290 Trade Center Dr, Dallas, TX 78866",billing@delta-security.com,PW-6118922,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,45260.04,9.0,4073.4,359212.5,2021-01-02,0,0.1
INV-2023-0024,2021-01-01,1,2021-04-01,Net 90,90,USD,V063,Bright Capital Inc,"1050 Commerce Blvd, Los Angeles, OH 69201",billing@bright-capital.com,JE-8583354,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,20819.54,7.5,1561.47,1.0,2021-04-01,0,0.1
INV-2024-0216,2021-10-23,10,2021-10-24,Net 1,1,USD,V081,Acme Consulting Group,"5719 Enterprise Ave, New York, IL 96925",billing@acme-consulting.com,WP-5241361,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,40956.61,8.25,3378.92,1800112.04,2021-11-29,1,0.1
INV-2024-0089,2021-01-01,1,2021-01-02,Net 1,1,USD,V028,Pioneer Systems LLC,"5163 Business Pkwy, Chicago, IL 39703",billing@pioneer-systems.com,ZD-7655623,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",50,43599.08,8.5,3705.92,251188.04,2021-01-16,1,0.1
INV-2024-0072,2025-12-31,12,2026-01-01,Net 1,1,USD,V074,Summit Systems LLC,"5688 Commerce Blvd, Miami, TX 56163",billing@summit-systems.com,IQ-3412149,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",50,43596.38,8.25,3596.7,123110.77,2026-01-01,0,0.1
INV-2023-0067,2025-12-31,12,2026-01-01,Net 1,1,USD,V067,Horizon Parts Group,"7883 Industrial Dr, Atlanta, TX 66942",billing@horizon-parts.com,HK-3792427,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,34843.38,8.0,2787.47,1.0,2026-02-12,1,0.1
INV-2023-0258,2025-12-31,12,2026-01-01,Net 1,1,USD,V021,Swift Ventures LLC,"9509 Enterprise Ave, San Francisco, OH 36962",billing@swift-ventures.com,HP-7243669,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,38127.97,8.0,3050.24,1.0,2026-01-01,0,0.1
INV-2024-0276,2021-01-01,1,2021-04-01,Net 90,90,USD,V025,Acme Supplies Group,"7676 Innovation Rd, Dallas, OH 77641",billing@acme-supplies.com,LM-5848287,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",50,20681.93,7.0,1447.74,405635.13,2021-05-07,1,0.1
INV-2023-0249,2025-12-31,12,2026-02-17,Net 48,48,USD,V030,Delta Solutions Group,"2879 Tech Park Way, New York, CA 66178",billing@delta-solutions.com,EO-6187480,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",50,35009.6,8.25,2888.29,1327282.45,2026-03-18,1,0.1
INV-2022-0102,2021-06-05,6,2021-06-06,Net 1,1,USD,V100,Swift Capital Corp,"2767 Industrial Dr, Austin, IL 12983",billing@swift-capital.com,ZW-2841648,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",50,44836.65,8.0,3586.93,1.0,2021-06-25,1,0.1
INV-2024-0138,2021-01-01,1,2021-04-01,Net 90,90,USD,V038,Horizon Freight Corp,"1431 Trade Center Dr, New York, TX 52318",billing@horizon-freight.com,WJ-2296516,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,33783.0,6.25,2111.44,269496.05,2021-05-03,1,0.1
INV-2024-0077,2021-01-01,1,2021-04-01,Net 90,90,USD,V004,Metro Medical Inc,"7905 Business Pkwy, Atlanta, WA 66556",billing@metro-medical.com,UA-8474447,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,2742.08,9.0,246.79,1.0,2021-04-01,0,0.1
INV-2023-0177,2025-12-31,12,2026-03-31,Net 90,90,USD,V037,Delta Logistics Co,"4773 Tech Park Way, Miami, OH 75215",billing@delta-logistics.com,BF-1317537,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,13896.88,7.0,972.78,779947.48,2026-04-09,1,0.1
INV-2022-0201,2021-01-01,1,2021-01-02,Net 1,1,USD,V095,Pacific Supplies Group,"2422 Enterprise Ave, Dallas, TX 59481",billing@pacific-supplies.com,YW-8599600,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,48875.36,8.5,4154.41,1240585.67,2021-02-06,1,0.1
INV-2024-0004,2025-12-31,12,2026-01-04,Net 4,4,USD,V057,Pioneer Consulting Inc,"1704 Industrial Dr, San Francisco, WA 80792",billing@pioneer-consulting.com,BL-2384418,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,49266.14,7.0,3448.63,1.0,2026-01-14,1,0.1
INV-2022-0188,2021-06-24,6,2021-09-22,Net 90,90,USD,V002,Vanguard Supplies Group,"6899 Industrial Dr, Seattle, NY 96672",billing@vanguard-supplies.com,XS-7319707,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",9,25285.19,8.5,2149.24,393746.7,2021-10-23,1,0.1
INV-2022-0075,2021-01-01,1,2021-01-02,Net 1,1,USD,V088,Sterling Tech Group,"1722 Enterprise Ave, Seattle, OH 71396",billing@sterling-tech.com,YF-8369434,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",50,28031.44,8.0,2242.52,49826.59,2021-01-02,0,0.1
INV-2024-0100,2021-01-01,1,2021-01-02,Net 1,1,USD,V050,Alpha Logistics Inc,"1560 Business Pkwy, San Francisco, OH 11605",billing@alpha-logistics.com,WP-3255363,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",33,44550.71,8.0,3564.06,242968.21,2021-01-30,1,0.1
INV-2024-0181,2025-12-31,12,2026-03-31,Net 90,90,USD,V053,Pinnacle Labs LLC,"946 Innovation Rd, Seattle, NY 98236",billing@pinnacle-labs.com,LE-1064323,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",50,13024.8,8.0,1041.98,1.0,2026-04-26,1,0.1
INV-2024-0191,2025-12-31,12,2026-01-01,Net 1,1,USD,V075,Titan Energy Co,"6804 Corporate Ln, Dallas, GA 12482",billing@titan-energy.com,XS-8433533,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",50,33855.03,8.25,2793.04,57181.1,2026-01-04,1,0.1
INV-2024-0084,2025-12-31,12,2026-01-01,Net 1,1,USD,V027,Delta Security Inc,"6290 Trade Center Dr, Dallas, TX 78866",billing@delta-security.com,PW-6118922,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",50,38408.54,7.0,2688.6,1.0,2026-01-01,0,0.1
INV-2024-0177,2025-12-31,12,2026-03-31,Net 90,90,USD,V030,Delta Solutions Group,"2879 Tech Park Way, New York, CA 66178",billing@delta-solutions.com,EO-6187480,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",50,7598.07,8.25,626.84,1.0,2026-03-31,0,0.1
INV-2024-0157,2023-12-03,12,2024-02-15,Net 74,74,USD,V042,Summit Capital Co,"5685 Venture Blvd, New York, IL 49749",billing@summit-capital.com,AE-3245131,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,31453.84,6.25,1965.87,1.0,2024-02-15,0,0.1
INV-2024-0236,2025-12-31,12,2026-01-01,Net 1,1,USD,V047,Elite Energy Inc,"6329 Venture Blvd, Atlanta, TX 13596",billing@elite-energy.com,TY-1467010,Technology,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,11010.53,6.25,688.16,424363.25,2026-01-01,0,0.1
INV-2022-0061,2025-05-08,5,2025-05-09,Net 1,1,USD,V027,Delta Security Inc,"6290 Trade Center Dr, Dallas, TX 78866",billing@delta-security.com,PW-6118922,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",50,17395.27,7.0,1217.67,441885.17,2025-05-09,0,0.1
INV-2022-0222,2021-08-14,8,2021-11-12,Net 90,90,USD,V012,Beacon Tech LLC,"517 Tech Park Way, Atlanta, GA 13267",billing@beacon-tech.com,ZU-3922097,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",11,23534.18,6.25,1470.89,1.0,2021-11-12,0,0.1
INV-2024-0068,2021-01-01,1,2021-01-02,Net 1,1,USD,V098,Titan Supplies Co,"3257 Venture Blvd, Miami, IL 34070",billing@titan-supplies.com,IS-9593223,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",50,24394.32,7.0,1707.6,491048.59,2021-01-02,0,0.1
